text,label,predicted_category,auto_corrected,user_category
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
footwearpersonweapon,weapons,nonmilitary,,ground_vehicles
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,aircraft
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
paddle,maritime,nonmilitary,,maritime
